OrderKey,DateKey,ProductKey,StoreKey,CustomerKey,Quantity,UnitPrice,DiscountPercent,UnitCost,OrderChannel
28440,2025-06-29,PRD024,STR15,CUS01476,2,6786.83,0.0,4995.71,Online
28441,2025-06-29,PRD040,STR16,CUS01232,1,8234.9,0.0,6316.2,Online
28442,2025-06-29,PRD013,STR18,CUS01422,1,2327.49,0.0,1299.57,Online
28443,2025-06-29,PRD049,STR05,CUS01125,1,824.82,0.0,573.15,In-Store
28444,2025-06-29,PRD022,STR09,CUS02189,1,3053.81,0.0,2119.47,In-Store
28445,2025-06-29,PRD009,STR05,CUS01828,1,54125.68,0.0,31212.63,In-Store
28446,2025-06-29,PRD018,STR04,CUS01407,1,2923.47,0.0,1807.51,In-Store
28447,2025-06-29,PRD043,STR10,CUS01347,1,354.16,0.0,280.18,In-Store
28448,2025-06-29,PRD008,STR01,CUS02498,1,27873.72,0.05,21802.36,In-Store
28449,2025-06-29,PRD026,STR03,CUS00068,1,4459.32,0.0,3305.64,In-Store
28450,2025-06-29,PRD028,STR09,CUS02112,1,3337.73,0.0,2553.79,In-Store
28451,2025-06-29,PRD041,STR09,CUS02099,3,575.91,0.0,309.7,In-Store
28452,2025-06-29,PRD032,STR12,CUS00510,1,5225.34,0.1,3782.27,In-Store
28453,2025-06-29,PRD007,STR03,CUS00728,1,80040.53,0.0,43725.36,In-Store
28454,2025-06-29,PRD040,STR15,CUS02267,2,8234.9,0.0,6316.2,Online
28455,2025-06-29,PRD001,STR13,CUS00344,1,37230.73,0.0,20591.21,In-Store
28456,2025-06-29,PRD011,STR03,CUS00986,1,1116.0,0.2,715.75,In-Store
28457,2025-06-29,PRD035,STR07,CUS01421,1,7988.65,0.0,4776.76,In-Store
28458,2025-06-29,PRD048,STR18,CUS01948,3,892.97,0.05,502.98,Online
28459,2025-06-29,PRD008,STR16,CUS02233,1,27873.72,0.0,21802.36,Online
28460,2025-06-29,PRD001,STR03,CUS02108,1,37230.73,0.0,20591.21,In-Store
28461,2025-06-29,PRD007,STR15,CUS01030,3,80040.53,0.05,43725.36,Online
28462,2025-06-29,PRD042,STR03,CUS00835,1,266.99,0.0,182.18,In-Store
28463,2025-06-29,PRD018,STR09,CUS01561,1,2923.47,0.0,1807.51,In-Store
28464,2025-06-29,PRD033,STR14,CUS02281,2,6468.2,0.0,4738.95,Online
28465,2025-06-29,PRD036,STR16,CUS01078,1,899.47,0.0,572.51,Online
28466,2025-06-29,PRD005,STR03,CUS02282,1,18335.12,0.0,11384.88,In-Store
28467,2025-06-29,PRD018,STR03,CUS02483,1,2923.47,0.0,1807.51,In-Store
28468,2025-06-29,PRD039,STR13,CUS00317,1,6108.59,0.05,4829.6,In-Store
28469,2025-06-29,PRD036,STR15,CUS01883,3,899.47,0.0,572.51,Online
28470,2025-06-29,PRD034,STR14,CUS01005,1,8918.55,0.0,5825.84,Online
28471,2025-06-29,PRD042,STR18,CUS02268,1,266.99,0.2,182.18,Online
28472,2025-06-29,PRD033,STR01,CUS00225,2,6468.2,0.0,4738.95,In-Store
28473,2025-06-29,PRD045,STR01,CUS00785,1,592.01,0.0,413.18,In-Store
28474,2025-06-29,PRD022,STR18,CUS00309,1,3053.81,0.0,2119.47,Online
28475,2025-06-29,PRD050,STR08,CUS02326,1,764.72,0.0,563.54,In-Store
28476,2025-06-30,PRD049,STR17,CUS02042,1,824.82,0.0,573.15,Online
28477,2025-06-30,PRD029,STR08,CUS01266,1,10664.77,0.0,5794.25,In-Store
28478,2025-06-30,PRD037,STR06,CUS02312,1,1804.66,0.0,1370.06,In-Store
28479,2025-06-30,PRD025,STR13,CUS01273,1,1867.86,0.0,1086.26,In-Store
28480,2025-06-30,PRD033,STR06,CUS01283,2,6468.2,0.0,4738.95,In-Store
28481,2025-06-30,PRD006,STR14,CUS01057,2,50500.57,0.0,28977.4,Online
28482,2025-06-30,PRD043,STR04,CUS02350,1,354.16,0.0,280.18,In-Store
28483,2025-06-30,PRD032,STR04,CUS00264,1,5225.34,0.0,3782.27,In-Store
28484,2025-06-30,PRD025,STR07,CUS00276,2,1867.86,0.0,1086.26,In-Store
28485,2025-06-30,PRD022,STR12,CUS02093,1,3053.81,0.0,2119.47,In-Store
28486,2025-06-30,PRD042,STR17,CUS01415,2,266.99,0.0,182.18,Online
28487,2025-06-30,PRD015,STR14,CUS01769,2,1179.13,0.0,939.71,Online
28488,2025-06-30,PRD046,STR06,CUS01665,2,617.95,0.0,468.13,In-Store
28489,2025-06-30,PRD039,STR08,CUS00718,1,6108.59,0.0,4829.6,In-Store
28490,2025-06-30,PRD025,STR09,CUS01079,1,1867.86,0.0,1086.26,In-Store
28491,2025-06-30,PRD015,STR02,CUS01780,1,1179.13,0.05,939.71,In-Store
28492,2025-06-30,PRD042,STR09,CUS02428,1,266.99,0.0,182.18,In-Store
28493,2025-06-30,PRD006,STR09,CUS01754,1,50500.57,0.0,28977.4,In-Store
28494,2025-06-30,PRD013,STR11,CUS00588,1,2327.49,0.0,1299.57,In-Store
28495,2025-06-30,PRD049,STR15,CUS00688,1,824.82,0.0,573.15,Online
28496,2025-06-30,PRD009,STR17,CUS01274,1,54125.68,0.0,31212.63,Online
28497,2025-06-30,PRD021,STR16,CUS01537,2,5064.11,0.0,2806.05,Online
28498,2025-06-30,PRD030,STR10,CUS01216,1,10244.81,0.0,5833.55,In-Store
28499,2025-06-30,PRD017,STR17,CUS00130,1,2842.6,0.0,2119.97,Online
28500,2025-06-30,PRD032,STR18,CUS01013,4,5225.34,0.0,3782.27,Online
28501,2025-06-30,PRD045,STR02,CUS02133,2,592.01,0.0,413.18,In-Store
28502,2025-06-30,PRD046,STR03,CUS00179,1,617.95,0.15,468.13,In-Store
28503,2025-06-30,PRD019,STR11,CUS01828,1,3752.67,0.2,2331.1,In-Store
28504,2025-06-30,PRD048,STR15,CUS01081,2,892.97,0.0,502.98,Online
28505,2025-06-30,PRD043,STR11,CUS02087,2,354.16,0.0,280.18,In-Store
28506,2025-06-30,PRD044,STR09,CUS01063,1,177.02,0.0,109.94,In-Store
28507,2025-06-30,PRD029,STR11,CUS01004,2,10664.77,0.0,5794.25,In-Store
28508,2025-06-30,PRD019,STR06,CUS00911,1,3752.67,0.0,2331.1,In-Store
28509,2025-06-30,PRD029,STR13,CUS01566,1,10664.77,0.0,5794.25,In-Store
28510,2025-06-30,PRD048,STR17,CUS02194,1,892.97,0.0,502.98,Online
28511,2025-06-30,PRD018,STR17,CUS01206,1,2923.47,0.0,1807.51,Online
28512,2025-07-01,PRD018,STR12,CUS02470,2,2923.47,0.0,1807.51,In-Store
28513,2025-07-01,PRD039,STR17,CUS00355,1,6108.59,0.0,4829.6,Online
28514,2025-07-01,PRD043,STR14,CUS00613,1,354.16,0.0,280.18,Online
28515,2025-07-01,PRD007,STR13,CUS01752,1,80040.53,0.0,43725.36,In-Store
28516,2025-07-01,PRD005,STR08,CUS00860,2,18335.12,0.0,11384.88,In-Store
28517,2025-07-01,PRD022,STR04,CUS01468,1,3053.81,0.0,2119.47,In-Store
28518,2025-07-01,PRD039,STR12,CUS00308,1,6108.59,0.0,4829.6,In-Store
28519,2025-07-01,PRD037,STR14,CUS02458,2,1804.66,0.0,1370.06,Online
28520,2025-07-01,PRD039,STR05,CUS00158,2,6108.59,0.0,4829.6,In-Store
28521,2025-07-01,PRD043,STR02,CUS01626,1,354.16,0.0,280.18,In-Store
28522,2025-07-01,PRD045,STR18,CUS02453,2,592.01,0.0,413.18,Online
28523,2025-07-01,PRD001,STR17,CUS02220,1,37230.73,0.0,20591.21,Online
28524,2025-07-01,PRD011,STR16,CUS00439,1,1116.0,0.0,715.75,Online
28525,2025-07-01,PRD020,STR07,CUS00739,1,611.43,0.0,398.62,In-Store
28526,2025-07-01,PRD026,STR09,CUS01373,1,4459.32,0.0,3305.64,In-Store
28527,2025-07-01,PRD023,STR04,CUS00434,3,6348.35,0.0,3607.97,In-Store
28528,2025-07-01,PRD003,STR13,CUS01944,2,10911.78,0.0,7072.94,In-Store
28529,2025-07-01,PRD017,STR18,CUS00907,2,2842.6,0.0,2119.97,Online
28530,2025-07-01,PRD025,STR03,CUS00464,1,1867.86,0.0,1086.26,In-Store
28531,2025-07-01,PRD036,STR11,CUS01588,1,899.47,0.0,572.51,In-Store
28532,2025-07-01,PRD029,STR09,CUS01662,1,10664.77,0.0,5794.25,In-Store
28533,2025-07-01,PRD039,STR01,CUS01800,2,6108.59,0.05,4829.6,In-Store
28534,2025-07-01,PRD012,STR06,CUS02463,1,3043.12,0.0,1698.89,In-Store
28535,2025-07-01,PRD005,STR16,CUS02272,3,18335.12,0.0,11384.88,Online
28536,2025-07-01,PRD026,STR05,CUS01019,1,4459.32,0.0,3305.64,In-Store
28537,2025-07-02,PRD034,STR14,CUS02020,1,8918.55,0.0,5825.84,Online
28538,2025-07-02,PRD028,STR14,CUS02295,1,3337.73,0.15,2553.79,Online
28539,2025-07-02,PRD033,STR12,CUS01724,2,6468.2,0.0,4738.95,In-Store
28540,2025-07-02,PRD015,STR05,CUS02461,1,1179.13,0.0,939.71,In-Store
28541,2025-07-02,PRD003,STR01,CUS01437,1,10911.78,0.0,7072.94,In-Store
28542,2025-07-02,PRD019,STR01,CUS00509,1,3752.67,0.0,2331.1,In-Store
28543,2025-07-02,PRD008,STR05,CUS00999,1,27873.72,0.0,21802.36,In-Store
28544,2025-07-02,PRD029,STR02,CUS00457,1,10664.77,0.0,5794.25,In-Store
28545,2025-07-02,PRD014,STR04,CUS02223,1,2070.71,0.0,1222.65,In-Store
28546,2025-07-02,PRD006,STR03,CUS01054,1,50500.57,0.0,28977.4,In-Store
28547,2025-07-02,PRD019,STR01,CUS00215,1,3752.67,0.0,2331.1,In-Store
28548,2025-07-02,PRD022,STR18,CUS00773,1,3053.81,0.0,2119.47,Online
28549,2025-07-02,PRD017,STR06,CUS00472,2,2842.6,0.0,2119.97,In-Store
28550,2025-07-02,PRD010,STR09,CUS01905,2,27395.05,0.0,17615.0,In-Store
28551,2025-07-02,PRD034,STR06,CUS01556,2,8918.55,0.0,5825.84,In-Store
28552,2025-07-02,PRD035,STR07,CUS00223,1,7988.65,0.0,4776.76,In-Store
28553,2025-07-02,PRD037,STR01,CUS00754,2,1804.66,0.0,1370.06,In-Store
28554,2025-07-02,PRD005,STR17,CUS02132,1,18335.12,0.0,11384.88,Online
28555,2025-07-02,PRD013,STR07,CUS01739,1,2327.49,0.0,1299.57,In-Store
28556,2025-07-02,PRD021,STR12,CUS00001,2,5064.11,0.1,2806.05,In-Store
28557,2025-07-02,PRD021,STR08,CUS00751,1,5064.11,0.0,2806.05,In-Store
28558,2025-07-02,PRD023,STR08,CUS00051,1,6348.35,0.0,3607.97,In-Store
28559,2025-07-02,PRD007,STR09,CUS00213,1,80040.53,0.0,43725.36,In-Store
28560,2025-07-02,PRD049,STR02,CUS00999,2,824.82,0.0,573.15,In-Store
28561,2025-07-02,PRD006,STR11,CUS02041,1,50500.57,0.15,28977.4,In-Store
28562,2025-07-02,PRD020,STR09,CUS01071,2,611.43,0.0,398.62,In-Store
28563,2025-07-02,PRD033,STR07,CUS00185,2,6468.2,0.0,4738.95,In-Store
28564,2025-07-03,PRD001,STR11,CUS00602,1,37230.73,0.15,20591.21,In-Store
28565,2025-07-03,PRD023,STR17,CUS01587,1,6348.35,0.15,3607.97,Online
28566,2025-07-03,PRD002,STR10,CUS01148,2,76663.16,0.0,43939.57,In-Store
28567,2025-07-03,PRD005,STR04,CUS00224,2,18335.12,0.0,11384.88,In-Store
28568,2025-07-03,PRD041,STR01,CUS00561,1,575.91,0.0,309.7,In-Store
28569,2025-07-03,PRD001,STR07,CUS00940,1,37230.73,0.0,20591.21,In-Store
28570,2025-07-03,PRD014,STR06,CUS00974,1,2070.71,0.0,1222.65,In-Store
28571,2025-07-03,PRD017,STR16,CUS02246,1,2842.6,0.0,2119.97,Online
28572,2025-07-03,PRD027,STR02,CUS00503,2,4506.83,0.0,3009.24,In-Store
28573,2025-07-03,PRD041,STR02,CUS00591,1,575.91,0.0,309.7,In-Store
28574,2025-07-03,PRD002,STR03,CUS01785,1,76663.16,0.0,43939.57,In-Store
28575,2025-07-03,PRD006,STR08,CUS00355,1,50500.57,0.0,28977.4,In-Store
28576,2025-07-03,PRD037,STR07,CUS02387,1,1804.66,0.0,1370.06,In-Store
28577,2025-07-03,PRD014,STR14,CUS02122,1,2070.71,0.0,1222.65,Online
28578,2025-07-03,PRD014,STR17,CUS00059,1,2070.71,0.0,1222.65,Online
28579,2025-07-03,PRD017,STR02,CUS00010,1,2842.6,0.05,2119.97,In-Store
28580,2025-07-03,PRD038,STR04,CUS00294,1,12076.94,0.0,7419.68,In-Store
28581,2025-07-03,PRD029,STR11,CUS02431,2,10664.77,0.0,5794.25,In-Store
28582,2025-07-03,PRD044,STR12,CUS01141,1,177.02,0.2,109.94,In-Store
28583,2025-07-03,PRD013,STR02,CUS00361,2,2327.49,0.0,1299.57,In-Store
28584,2025-07-03,PRD022,STR17,CUS01724,1,3053.81,0.2,2119.47,Online
28585,2025-07-03,PRD001,STR04,CUS02265,1,37230.73,0.0,20591.21,In-Store
28586,2025-07-03,PRD014,STR14,CUS00125,1,2070.71,0.0,1222.65,Online
28587,2025-07-03,PRD036,STR02,CUS00891,1,899.47,0.0,572.51,In-Store
28588,2025-07-03,PRD027,STR15,CUS02178,1,4506.83,0.0,3009.24,Online
28589,2025-07-03,PRD041,STR08,CUS01612,1,575.91,0.0,309.7,In-Store
28590,2025-07-03,PRD035,STR15,CUS01717,1,7988.65,0.0,4776.76,Online
28591,2025-07-03,PRD028,STR02,CUS00207,1,3337.73,0.0,2553.79,In-Store
28592,2025-07-03,PRD008,STR18,CUS00245,2,27873.72,0.0,21802.36,Online
28593,2025-07-03,PRD011,STR15,CUS00704,1,1116.0,0.0,715.75,Online
28594,2025-07-03,PRD044,STR16,CUS02498,1,177.02,0.1,109.94,Online
28595,2025-07-03,PRD018,STR05,CUS01217,1,2923.47,0.0,1807.51,In-Store
28596,2025-07-03,PRD029,STR02,CUS00821,1,10664.77,0.0,5794.25,In-Store
28597,2025-07-03,PRD003,STR07,CUS01548,2,10911.78,0.0,7072.94,In-Store
28598,2025-07-04,PRD044,STR14,CUS00825,2,177.02,0.0,109.94,Online
28599,2025-07-04,PRD001,STR13,CUS02126,3,37230.73,0.0,20591.21,In-Store
28600,2025-07-04,PRD041,STR09,CUS00737,1,575.91,0.0,309.7,In-Store
28601,2025-07-04,PRD025,STR10,CUS00802,2,1867.86,0.15,1086.26,In-Store
28602,2025-07-04,PRD014,STR18,CUS01496,1,2070.71,0.0,1222.65,Online
28603,2025-07-04,PRD039,STR18,CUS01344,1,6108.59,0.1,4829.6,Online
28604,2025-07-04,PRD015,STR11,CUS01957,3,1179.13,0.15,939.71,In-Store
28605,2025-07-04,PRD035,STR03,CUS01809,1,7988.65,0.0,4776.76,In-Store
28606,2025-07-04,PRD024,STR02,CUS00538,2,6786.83,0.0,4995.71,In-Store
28607,2025-07-04,PRD015,STR06,CUS01038,1,1179.13,0.0,939.71,In-Store
28608,2025-07-04,PRD004,STR15,CUS01947,1,52665.96,0.0,29508.13,Online
28609,2025-07-04,PRD005,STR06,CUS00553,3,18335.12,0.0,11384.88,In-Store
28610,2025-07-04,PRD044,STR05,CUS00751,1,177.02,0.1,109.94,In-Store
28611,2025-07-04,PRD047,STR12,CUS00859,1,205.45,0.05,161.22,In-Store
28612,2025-07-04,PRD047,STR07,CUS01751,1,205.45,0.0,161.22,In-Store
28613,2025-07-04,PRD006,STR10,CUS01935,2,50500.57,0.0,28977.4,In-Store
28614,2025-07-04,PRD018,STR14,CUS01058,1,2923.47,0.1,1807.51,Online
28615,2025-07-04,PRD020,STR14,CUS01078,2,611.43,0.0,398.62,Online
28616,2025-07-04,PRD048,STR10,CUS00451,1,892.97,0.0,502.98,In-Store
28617,2025-07-04,PRD031,STR17,CUS01835,1,5326.19,0.0,3732.55,Online
28618,2025-07-04,PRD028,STR16,CUS01401,2,3337.73,0.0,2553.79,Online
28619,2025-07-04,PRD031,STR02,CUS02196,3,5326.19,0.2,3732.55,In-Store
28620,2025-07-04,PRD032,STR12,CUS01286,1,5225.34,0.0,3782.27,In-Store
28621,2025-07-04,PRD036,STR12,CUS02121,1,899.47,0.0,572.51,In-Store
28622,2025-07-04,PRD026,STR05,CUS01671,1,4459.32,0.1,3305.64,In-Store
28623,2025-07-04,PRD043,STR05,CUS01045,1,354.16,0.0,280.18,In-Store
28624,2025-07-04,PRD032,STR10,CUS01543,1,5225.34,0.0,3782.27,In-Store
28625,2025-07-04,PRD029,STR17,CUS00187,2,10664.77,0.0,5794.25,Online
28626,2025-07-04,PRD038,STR04,CUS00484,1,12076.94,0.0,7419.68,In-Store
28627,2025-07-04,PRD044,STR16,CUS00918,1,177.02,0.0,109.94,Online
28628,2025-07-04,PRD010,STR05,CUS00209,2,27395.05,0.0,17615.0,In-Store
28629,2025-07-04,PRD047,STR11,CUS02206,1,205.45,0.0,161.22,In-Store
28630,2025-07-05,PRD041,STR15,CUS00350,1,575.91,0.1,309.7,Online
28631,2025-07-05,PRD035,STR04,CUS00118,1,7988.65,0.0,4776.76,In-Store
28632,2025-07-05,PRD028,STR09,CUS00798,1,3337.73,0.0,2553.79,In-Store
28633,2025-07-05,PRD025,STR03,CUS00850,1,1867.86,0.2,1086.26,In-Store
28634,2025-07-05,PRD027,STR16,CUS01903,1,4506.83,0.0,3009.24,Online
28635,2025-07-05,PRD044,STR09,CUS02270,2,177.02,0.0,109.94,In-Store
28636,2025-07-05,PRD002,STR12,CUS02099,2,76663.16,0.0,43939.57,In-Store
28637,2025-07-05,PRD020,STR12,CUS01612,2,611.43,0.0,398.62,In-Store
28638,2025-07-05,PRD029,STR10,CUS01499,1,10664.77,0.0,5794.25,In-Store
28639,2025-07-05,PRD041,STR15,CUS01576,1,575.91,0.0,309.7,Online
28640,2025-07-05,PRD037,STR06,CUS00581,1,1804.66,0.0,1370.06,In-Store
28641,2025-07-05,PRD005,STR11,CUS01739,1,18335.12,0.0,11384.88,In-Store
28642,2025-07-05,PRD038,STR17,CUS00640,2,12076.94,0.0,7419.68,Online
28643,2025-07-05,PRD020,STR14,CUS00308,1,611.43,0.0,398.62,Online
28644,2025-07-05,PRD007,STR13,CUS01278,1,80040.53,0.0,43725.36,In-Store
28645,2025-07-05,PRD038,STR03,CUS01965,1,12076.94,0.0,7419.68,In-Store
28646,2025-07-05,PRD050,STR02,CUS00845,1,764.72,0.0,563.54,In-Store
28647,2025-07-05,PRD024,STR06,CUS00583,1,6786.83,0.0,4995.71,In-Store
28648,2025-07-05,PRD032,STR05,CUS01114,1,5225.34,0.0,3782.27,In-Store
28649,2025-07-05,PRD019,STR10,CUS00741,3,3752.67,0.0,2331.1,In-Store
28650,2025-07-05,PRD049,STR11,CUS02198,1,824.82,0.0,573.15,In-Store
28651,2025-07-05,PRD016,STR11,CUS01529,1,4493.03,0.0,2556.53,In-Store
28652,2025-07-05,PRD020,STR12,CUS00074,1,611.43,0.0,398.62,In-Store
28653,2025-07-05,PRD026,STR02,CUS00809,1,4459.32,0.0,3305.64,In-Store
28654,2025-07-05,PRD006,STR08,CUS00399,2,50500.57,0.0,28977.4,In-Store
28655,2025-07-05,PRD027,STR17,CUS01841,1,4506.83,0.0,3009.24,Online
28656,2025-07-05,PRD042,STR10,CUS00647,1,266.99,0.0,182.18,In-Store
28657,2025-07-05,PRD041,STR11,CUS01720,1,575.91,0.0,309.7,In-Store
28658,2025-07-05,PRD005,STR13,CUS00545,2,18335.12,0.0,11384.88,In-Store
28659,2025-07-05,PRD041,STR14,CUS02301,2,575.91,0.0,309.7,Online
28660,2025-07-05,PRD039,STR17,CUS00676,1,6108.59,0.0,4829.6,Online
28661,2025-07-05,PRD019,STR15,CUS00733,1,3752.67,0.0,2331.1,Online
28662,2025-07-05,PRD005,STR04,CUS00173,1,18335.12,0.0,11384.88,In-Store
28663,2025-07-05,PRD026,STR01,CUS01316,1,4459.32,0.0,3305.64,In-Store
28664,2025-07-05,PRD037,STR15,CUS01151,2,1804.66,0.0,1370.06,Online
28665,2025-07-05,PRD022,STR09,CUS00110,1,3053.81,0.15,2119.47,In-Store
28666,2025-07-05,PRD026,STR11,CUS02392,1,4459.32,0.0,3305.64,In-Store
28667,2025-07-05,PRD005,STR10,CUS01316,2,18335.12,0.0,11384.88,In-Store
28668,2025-07-05,PRD041,STR18,CUS00358,2,575.91,0.0,309.7,Online
28669,2025-07-05,PRD028,STR16,CUS00599,1,3337.73,0.0,2553.79,Online
28670,2025-07-05,PRD015,STR11,CUS02344,1,1179.13,0.0,939.71,In-Store
28671,2025-07-05,PRD014,STR04,CUS01742,1,2070.71,0.0,1222.65,In-Store
28672,2025-07-05,PRD001,STR11,CUS02300,1,37230.73,0.2,20591.21,In-Store
28673,2025-07-05,PRD039,STR17,CUS01257,1,6108.59,0.0,4829.6,Online
28674,2025-07-06,PRD023,STR03,CUS02123,1,6348.35,0.0,3607.97,In-Store
28675,2025-07-06,PRD009,STR01,CUS01336,2,54125.68,0.0,31212.63,In-Store
28676,2025-07-06,PRD035,STR14,CUS00918,1,7988.65,0.0,4776.76,Online
28677,2025-07-06,PRD006,STR01,CUS02397,3,50500.57,0.0,28977.4,In-Store
28678,2025-07-06,PRD018,STR01,CUS02017,1,2923.47,0.0,1807.51,In-Store
28679,2025-07-06,PRD009,STR11,CUS00461,1,54125.68,0.1,31212.63,In-Store
28680,2025-07-06,PRD047,STR08,CUS02415,3,205.45,0.0,161.22,In-Store
28681,2025-07-06,PRD046,STR15,CUS00429,1,617.95,0.0,468.13,Online
28682,2025-07-06,PRD049,STR11,CUS01229,3,824.82,0.05,573.15,In-Store
28683,2025-07-06,PRD020,STR02,CUS01773,2,611.43,0.1,398.62,In-Store
28684,2025-07-06,PRD050,STR10,CUS01961,3,764.72,0.15,563.54,In-Store
28685,2025-07-06,PRD002,STR14,CUS00998,1,76663.16,0.0,43939.57,Online
28686,2025-07-06,PRD030,STR12,CUS02397,1,10244.81,0.0,5833.55,In-Store
28687,2025-07-06,PRD027,STR12,CUS01613,1,4506.83,0.0,3009.24,In-Store
28688,2025-07-06,PRD037,STR17,CUS00756,2,1804.66,0.0,1370.06,Online
28689,2025-07-06,PRD008,STR11,CUS01218,1,27873.72,0.0,21802.36,In-Store
28690,2025-07-06,PRD016,STR05,CUS00015,2,4493.03,0.0,2556.53,In-Store
28691,2025-07-06,PRD038,STR01,CUS00596,1,12076.94,0.0,7419.68,In-Store
28692,2025-07-06,PRD027,STR08,CUS02463,1,4506.83,0.0,3009.24,In-Store
28693,2025-07-06,PRD042,STR09,CUS01773,1,266.99,0.0,182.18,In-Store
28694,2025-07-06,PRD023,STR02,CUS02302,1,6348.35,0.0,3607.97,In-Store
28695,2025-07-06,PRD045,STR13,CUS01429,1,592.01,0.0,413.18,In-Store
28696,2025-07-06,PRD004,STR07,CUS02312,1,52665.96,0.0,29508.13,In-Store
28697,2025-07-06,PRD040,STR08,CUS00835,1,8234.9,0.0,6316.2,In-Store
28698,2025-07-06,PRD007,STR01,CUS01385,1,80040.53,0.0,43725.36,In-Store
28699,2025-07-06,PRD007,STR03,CUS00217,1,80040.53,0.15,43725.36,In-Store
28700,2025-07-06,PRD018,STR09,CUS01106,2,2923.47,0.0,1807.51,In-Store
28701,2025-07-06,PRD030,STR03,CUS00987,1,10244.81,0.0,5833.55,In-Store
28702,2025-07-06,PRD036,STR17,CUS01786,1,899.47,0.0,572.51,Online
28703,2025-07-06,PRD002,STR06,CUS01190,1,76663.16,0.0,43939.57,In-Store
28704,2025-07-06,PRD033,STR14,CUS00079,2,6468.2,0.0,4738.95,Online
28705,2025-07-06,PRD009,STR12,CUS01694,1,54125.68,0.0,31212.63,In-Store
28706,2025-07-06,PRD041,STR03,CUS02275,1,575.91,0.0,309.7,In-Store
28707,2025-07-06,PRD015,STR10,CUS01361,1,1179.13,0.0,939.71,In-Store
28708,2025-07-06,PRD044,STR11,CUS02036,2,177.02,0.15,109.94,In-Store
28709,2025-07-07,PRD041,STR18,CUS00170,1,575.91,0.0,309.7,Online
28710,2025-07-07,PRD042,STR08,CUS01833,3,266.99,0.0,182.18,In-Store
28711,2025-07-07,PRD020,STR10,CUS01937,1,611.43,0.0,398.62,In-Store
28712,2025-07-07,PRD017,STR07,CUS00236,2,2842.6,0.0,2119.97,In-Store
28713,2025-07-07,PRD022,STR10,CUS01011,2,3053.81,0.0,2119.47,In-Store
28714,2025-07-07,PRD006,STR09,CUS01764,1,50500.57,0.0,28977.4,In-Store
28715,2025-07-07,PRD003,STR05,CUS00202,2,10911.78,0.05,7072.94,In-Store
28716,2025-07-07,PRD001,STR10,CUS01189,1,37230.73,0.0,20591.21,In-Store
28717,2025-07-07,PRD032,STR13,CUS00007,1,5225.34,0.0,3782.27,In-Store
28718,2025-07-07,PRD014,STR09,CUS01317,1,2070.71,0.1,1222.65,In-Store
28719,2025-07-07,PRD018,STR15,CUS01291,2,2923.47,0.0,1807.51,Online
28720,2025-07-07,PRD001,STR16,CUS02052,1,37230.73,0.0,20591.21,Online
28721,2025-07-07,PRD041,STR08,CUS00097,4,575.91,0.0,309.7,In-Store
28722,2025-07-07,PRD011,STR14,CUS00013,1,1116.0,0.1,715.75,Online
28723,2025-07-07,PRD007,STR17,CUS01659,1,80040.53,0.0,43725.36,Online
28724,2025-07-07,PRD036,STR14,CUS00984,2,899.47,0.0,572.51,Online
28725,2025-07-07,PRD016,STR09,CUS00582,1,4493.03,0.0,2556.53,In-Store
28726,2025-07-07,PRD010,STR13,CUS01375,1,27395.05,0.0,17615.0,In-Store
28727,2025-07-07,PRD026,STR08,CUS02298,2,4459.32,0.0,3305.64,In-Store
28728,2025-07-07,PRD011,STR06,CUS00725,1,1116.0,0.0,715.75,In-Store
28729,2025-07-07,PRD029,STR11,CUS01761,2,10664.77,0.0,5794.25,In-Store
28730,2025-07-07,PRD031,STR01,CUS01730,2,5326.19,0.0,3732.55,In-Store
28731,2025-07-07,PRD009,STR03,CUS00417,2,54125.68,0.0,31212.63,In-Store
28732,2025-07-07,PRD025,STR10,CUS00368,2,1867.86,0.0,1086.26,In-Store
28733,2025-07-07,PRD042,STR08,CUS02059,1,266.99,0.1,182.18,In-Store
28734,2025-07-07,PRD006,STR03,CUS00600,1,50500.57,0.0,28977.4,In-Store
28735,2025-07-07,PRD031,STR17,CUS01047,1,5326.19,0.05,3732.55,Online
28736,2025-07-07,PRD011,STR18,CUS00077,2,1116.0,0.0,715.75,Online
28737,2025-07-07,PRD009,STR07,CUS02052,1,54125.68,0.0,31212.63,In-Store
28738,2025-07-07,PRD015,STR13,CUS00924,1,1179.13,0.0,939.71,In-Store
28739,2025-07-07,PRD039,STR15,CUS02308,1,6108.59,0.0,4829.6,Online
28740,2025-07-07,PRD017,STR05,CUS02050,1,2842.6,0.05,2119.97,In-Store
28741,2025-07-07,PRD016,STR04,CUS02092,1,4493.03,0.0,2556.53,In-Store
28742,2025-07-07,PRD015,STR12,CUS01132,1,1179.13,0.0,939.71,In-Store
28743,2025-07-07,PRD006,STR07,CUS00824,2,50500.57,0.0,28977.4,In-Store
28744,2025-07-07,PRD042,STR06,CUS01636,1,266.99,0.0,182.18,In-Store
28745,2025-07-07,PRD047,STR14,CUS00881,1,205.45,0.0,161.22,Online
28746,2025-07-07,PRD045,STR16,CUS02196,1,592.01,0.2,413.18,Online
28747,2025-07-08,PRD040,STR17,CUS00264,1,8234.9,0.0,6316.2,Online
28748,2025-07-08,PRD024,STR07,CUS01619,1,6786.83,0.1,4995.71,In-Store
28749,2025-07-08,PRD043,STR10,CUS00352,1,354.16,0.1,280.18,In-Store
